,X,Y,Class,Method
103,0.9913557403064495,0.5115304634644187,41,UMAP
104,0.7123404042100792,0.8530142993643706,41,PCA
105,0.5406650644316662,0.16980248317661792,45,t-SNE
106,0.0,0.513172248203648,45,UMAP
107,0.616232982552404,0.23505605738547827,45,PCA
108,0.9611215650923473,0.2952886171028116,12,t-SNE
109,0.35873217495611076,0.6082821129944711,12,UMAP
110,0.8803105558068169,0.5484158011283857,12,PCA
111,0.6750478221724288,0.9845046194829421,32,t-SNE
112,0.8896014540656882,0.42644634271263815,32,UMAP
113,0.6917904491367945,0.9194052886100115,32,PCA
114,0.36839817912313577,0.2720087356698325,69,t-SNE
115,0.4244379088567206,0.3942134490975145,69,UMAP
116,0.4258479537697347,0.2761512718097124,69,PCA
117,0.12067125586057775,0.27218979342886784,21,t-SNE
118,0.5000681546027453,0.10949541500926957,21,UMAP
119,0.18596969072638092,0.37001650097184385,21,PCA
120,0.4783946444522883,0.3543621623572347,68,t-SNE
121,0.6579162626650032,0.40908017690086806,68,UMAP
122,0.5337065912097914,0.41264856475505823,68,PCA
123,0.04337481362773288,0.6776840841894426,55,t-SNE
124,0.3779950253441855,0.14075583825803994,55,UMAP
125,0.033343328446660436,0.6103588318585882,55,PCA
126,0.25964436936739926,0.2541783944150288,24,t-SNE
127,0.5153564325026181,0.4213055784901437,24,UMAP
128,0.3415245070065918,0.13004210711501996,24,PCA
129,0.38446505703427625,0.7338275709716342,19,t-SNE
130,0.6151673200223792,0.2540302750472868,19,UMAP
131,0.20846427844437254,0.4601222032688197,19,PCA
132,0.8244093621473957,0.0727973433242991,62,t-SNE
133,0.5861309857733017,0.7925099430784672,62,UMAP
134,0.8877469461337714,0.5627496620436778,62,PCA
135,0.7581200896549455,0.974876732249863,41,t-SNE
136,0.9956398699447593,0.506330841706921,41,UMAP
137,0.7008949945750701,0.8919698355224126,41,PCA
138,0.5823946803264105,0.41723600010756967,43,t-SNE
139,0.3214131265292248,0.876362999100031,43,UMAP
140,0.6356663106402811,0.40074356883998574,43,PCA
141,0.3562200815870838,0.3794013747649813,1,t-SNE
142,0.5646315485923097,0.4163020784300328,1,UMAP
143,0.4584821850944001,0.09537604568937397,1,PCA
144,0.11718793326737253,0.26116985003274246,21,t-SNE
145,0.49983862515119737,0.10978543396051244,21,UMAP
146,0.2224752775851332,0.40479910637559063,21,PCA
147,0.523528600969289,0.14889391137755498,38,t-SNE
148,0.004443944777063558,0.5264367034486463,38,UMAP
149,0.5186384956174453,0.1845346846206668,38,PCA
150,0.09959142519065262,0.5952087821395875,51,t-SNE
151,0.4207415772191334,0.1608846555956498,51,UMAP
152,0.025976162211270803,0.6066695309218285,51,PCA
153,0.3852299331699543,0.7250332219438973,19,t-SNE
154,0.6168560921392252,0.2557192227460812,19,UMAP
155,0.27713147043368747,0.44041723360678386,19,PCA
156,0.016031378431688503,0.5523407647211017,22,t-SNE
157,0.3546267640635747,0.2120625560524668,22,UMAP
158,0.05159738360918725,0.5840868327816763,22,PCA
159,0.8818531145653676,0.07246189155677424,65,t-SNE
160,0.6022845561481124,0.8115072144854569,65,UMAP
161,0.8844627636859581,0.5714674133641147,65,PCA
162,0.677993035708125,0.3878276024187574,44,t-SNE
163,0.2622497894233888,0.8029922726809241,44,UMAP
164,0.7635140303916457,0.21076524678554376,44,PCA
165,0.05538478260975743,0.52189717889468,59,t-SNE
166,0.611969945931312,0.5371083890087485,59,UMAP
167,0.06595740390407007,0.5234544822780356,59,PCA
168,0.35198907202140606,0.27116540575858394,69,t-SNE
169,0.42852681478723603,0.39733016836016066,69,UMAP
170,0.3757862231313116,0.2361692299843307,69,PCA
171,0.037613507864966256,0.21408824962612735,3,t-SNE
172,0.5757297048322779,0.0021399752828017427,3,UMAP
173,0.2882769725492471,0.2559379216253779,3,PCA
174,0.2965766491040078,0.37482391801412934,36,t-SNE
175,0.46979133883872126,0.34398697692079205,36,UMAP
176,0.31462459722935693,0.27993280893722405,36,PCA
177,0.33737677362525875,0.1384766255759169,39,t-SNE
178,0.72830263718926,0.4055703666923366,39,UMAP
179,0.35462609820852764,0.3813833263958899,39,PCA
180,0.2583575742901536,0.1745380694658427,58,t-SNE
181,0.47754205009801287,0.4328402841923633,58,UMAP
182,0.2423540783523462,0.3156912688248151,58,PCA
183,0.2721868305412034,0.7731406900247121,14,t-SNE
184,0.8413132090615184,0.19140551878342774,14,UMAP
185,0.08629676083958426,0.6271855606864865,14,PCA
186,0.9147485440218188,0.3577101739352698,11,t-SNE
187,0.39752246124262325,0.585090024271256,11,UMAP
188,0.9523377632069465,0.42284983844834173,11,PCA
189,0.7438183506511147,0.887943196644592,38,t-SNE
190,0.9334959170887127,0.24133243379908656,38,UMAP
191,0.6665406300397392,0.8256919282820583,38,PCA
192,0.27819561141181937,0.5092271791329015,33,t-SNE
193,0.7021934375719594,0.2113360352393497,33,UMAP
194,0.23870748289525395,0.3059782291704582,33,PCA
195,0.06676131122422496,0.6773272966854684,55,t-SNE
196,0.3821361855000027,0.14028006218156525,55,UMAP
197,0.014977045516210152,0.6042457942842017,55,PCA
198,0.7537140692096431,0.02303111053479101,63,t-SNE
199,0.6008772880631326,0.7533147202416328,63,UMAP
200,0.93807144459987,0.4662693702049485,63,PCA
201,0.6791880960454735,0.4552105497378641,5,t-SNE
202,0.314566926969145,0.8105404846479807,5,UMAP
203,0.8147190310844751,0.36874884508702443,5,PCA
204,0.8181105689565289,0.10367067492772492,50,t-SNE
205,0.5609145547352357,0.7937284086354244,50,UMAP
206,0.880593747650521,0.5436561016700732,50,PCA
207,0.46716153358217455,0.37963038761089435,56,t-SNE
208,0.6453060226738359,0.4068600102436331,56,UMAP
209,0.5203560445468091,0.44337107512640334,56,PCA
210,0.8409889511144861,0.23202840717147857,42,t-SNE
211,0.4041048472700411,0.8310191189275896,42,UMAP
212,0.9387462346622282,0.44798547487223345,42,PCA
213,0.313315064385044,0.46345298458536854,53,t-SNE
214,0.5705760604736452,0.3868408497208427,53,UMAP
215,0.17439698895151434,0.427026340332607,53,PCA
216,0.40803163845038976,0.35144223895181814,27,t-SNE
217,0.6205634441523603,0.42795160815651895,27,UMAP
218,0.44313839452847975,0.2871957785100081,27,PCA
219,0.8973621466852699,0.3902596454933597,10,t-SNE
220,0.4119404642604574,0.5677415396796048,10,UMAP
221,0.9684267972668161,0.4595336519234127,10,PCA
222,0.9036215996149806,0.06632259851367828,66,t-SNE
223,0.5970148315506846,0.8220473079560013,66,UMAP
224,0.854597322936296,0.6642178633266054,66,PCA
225,0.6811506244911242,0.5945168743889656,47,t-SNE
226,0.8803095523449407,0.6876778586008313,47,UMAP
227,0.8170683930329287,0.39512448897806535,47,PCA
228,0.6885041007782046,0.5875266146144159,47,t-SNE
229,0.8826193726449167,0.6862312322845519,47,UMAP
230,0.8498704700590034,0.37501630842759814,47,PCA
231,0.6804662327130967,0.46417424673365504,5,t-SNE
232,0.314993805036496,0.8098903477489172,5,UMAP
233,0.7769597825501493,0.4477038314880204,5,PCA
234,0.1444891642667701,0.7260666672381455,28,t-SNE
235,0.33769395014152087,0.13348113755441604,28,UMAP
236,0.04989253127975418,0.5687970981653339,28,PCA
237,0.5428575180548931,0.17246961599321123,45,t-SNE
238,0.001156391086802211,0.5141559942596015,45,UMAP
239,0.6325707332182863,0.25997675383909136,45,PCA
240,0.35315679176529297,0.27488016822695394,69,t-SNE
241,0.4267568983612269,0.3960835543268527,69,UMAP
242,0.3845437080576274,0.2497325152049683,69,PCA
243,0.14575804309641244,0.6545891085256799,31,t-SNE
244,0.34862015130258794,0.18920386785817575,31,UMAP
245,0.05252362162141794,0.5678211709437139,31,PCA
246,0.8025847750436395,0.05928379461069244,64,t-SNE
247,0.5922448443548012,0.7831822910323616,64,UMAP
248,0.9023705622315208,0.501513390465266,64,PCA
249,0.8888377426025323,0.3990563033272051,10,t-SNE
250,0.41193884940914405,0.5674674807677613,10,UMAP
251,0.9623212523647202,0.41003817873294035,10,PCA
252,0.4775665275841168,0.35859090058546117,68,t-SNE
253,0.6556551872427188,0.40893993327034506,68,UMAP
254,0.5629968148332116,0.40131392476554045,68,PCA
255,0.12024457387459431,0.28282319532229727,21,t-SNE
256,0.499163727584761,0.11036844481151376,21,UMAP
257,0.1217588807757835,0.3520597793710506,21,PCA
258,0.4101083024957044,0.35429007432650705,27,t-SNE
259,0.6227065487782146,0.4269753132157732,27,UMAP
260,0.47308740304934693,0.3106921876678489,27,PCA
261,0.804410589421457,0.1541641224412686,26,t-SNE
262,0.532022548806951,0.7867797152071793,26,UMAP
263,0.7660533211192503,0.49921130552935833,26,PCA
264,0.7493312710629689,0.5721137354356367,40,t-SNE
265,0.8580687487419916,0.998167933516526,40,UMAP
266,0.7329528019103351,0.46957878444605194,40,PCA
267,0.7630040099093056,0.02711911815067808,63,t-SNE
268,0.6004936466550301,0.7534942446063803,63,UMAP
269,0.9762564489722869,0.5163094812028699,63,PCA
270,0.4199216718083559,0.4490311367486204,67,t-SNE
271,0.57352786688256,0.432311707719,67,UMAP
272,0.5994707375164681,0.11297357641549671,67,PCA
273,0.12019664180696654,0.2687446521538509,21,t-SNE
274,0.500521163721409,0.10911172210129044,21,UMAP
275,0.2274493375458752,0.3536848455580103,21,PCA
276,0.32588609831060217,0.4357172316832229,54,t-SNE
277,0.5744364216180476,0.3931004123792533,54,UMAP
278,0.2237846771153028,0.4554198072737845,54,PCA
279,0.27321034336277616,0.5205190939685981,33,t-SNE
280,0.7028160612197853,0.21178069967039387,33,UMAP
281,0.21971579909365774,0.3680874836936686,33,PCA
282,0.692522934906032,0.5912016774577502,47,t-SNE
283,0.8825886195740524,0.6865329865588825,47,UMAP
284,0.8652888395671953,0.3863212407988102,47,PCA
285,0.42819587005405557,0.44428945284326277,67,t-SNE
286,0.5735303561167795,0.4328080087940599,67,UMAP
287,0.6645046697815777,0.2043746460058719,67,PCA
288,0.6790653020361871,0.9833371450340849,32,t-SNE
289,0.8892258002635942,0.42614163504866376,32,UMAP
290,0.6840669991521943,0.9358417674024144,32,PCA
291,0.0014994145361021394,0.5645905676911405,22,t-SNE
292,0.35271633292600224,0.2113051322218852,22,UMAP
293,0.055012323482950876,0.662453336626377,22,PCA
294,0.1347954308639978,0.18909652462402102,29,t-SNE
295,0.20564991258691684,0.18173662962042486,29,UMAP
296,0.4579822391736856,0.346076799595754,29,PCA
297,0.2876235538402333,0.7786653670416815,14,t-SNE
298,0.8388759021583488,0.19344895147496058,14,UMAP
299,0.12541827203113604,0.49029731620611694,14,PCA
300,0.5184626432028798,0.15335116221037093,38,t-SNE
301,0.005519546034259193,0.527343452745896,38,UMAP
302,0.45388217325162356,0.20386357708158853,38,PCA
303,0.34317837429434517,0.12817572728221222,39,t-SNE
304,0.7253429692115128,0.4032095163299628,39,UMAP
305,0.35101327365837764,0.4293068504444534,39,PCA
306,0.515491873483141,0.14945723638797775,38,t-SNE
307,0.006411448107911055,0.5289470324888508,38,UMAP
308,0.44639480649949476,0.21679524380185983,38,PCA
309,0.0682898979404396,0.2497883594400499,2,t-SNE
310,0.5524821792886386,0.013691862231479501,2,UMAP
311,0.22370054500836983,0.37443707744925137,2,PCA
312,0.6640699800194987,0.40145087122265705,44,t-SNE
313,0.2755582517358155,0.7995032046559503,44,UMAP
314,0.7136035065387231,0.26504012351706285,44,PCA
315,0.9080475566034649,0.34546950554939904,11,t-SNE
316,0.39851540968320937,0.5810050756576279,11,UMAP
317,0.8816592529822462,0.43638014660334223,11,PCA
318,0.4063060396136893,0.3607540032685117,27,t-SNE
319,0.6256037968447097,0.4245089419250154,27,UMAP
320,0.3882957739989434,0.3086866763895411,27,PCA
321,0.9962279527474621,0.2770675548142538,12,t-SNE
322,0.3420634368569741,0.6114461386484089,12,UMAP
323,0.8399707822741763,0.5494620437199701,12,PCA
324,0.754563059574698,0.5680745679489689,40,t-SNE
325,0.8602686331154865,1.0,40,UMAP
326,0.785866615245103,0.45499622546369356,40,PCA
327,0.7680345681009892,0.9715215515328601,41,t-SNE
328,0.9991806323209482,0.5116725651877638,41,UMAP
329,0.6980077174908597,0.8932456290381351,41,PCA
330,0.5792514445224392,0.40592954215214544,43,t-SNE
331,0.32073953659848603,0.8760039503705362,43,UMAP
332,0.5941275527911389,0.3752527860472156,43,PCA
333,0.6332702853105818,0.41265854201546415,4,t-SNE
334,0.27918371503271866,0.8089251304641946,4,UMAP
335,0.6165309739642502,0.2748730541373824,4,PCA
336,0.48562529516296393,0.38102458977961867,56,t-SNE
337,0.6482141414467328,0.40726701732681336,56,UMAP
338,0.6711163391572772,0.5257515061541341,56,PCA
339,0.9656648324306905,0.26964490893571424,13,t-SNE
340,0.3521712369111969,0.6202773995671491,13,UMAP
341,0.8637671521022792,0.6343243145535828,13,PCA
342,0.38819684823233236,0.4089019072763102,53,t-SNE
343,0.5915011147358002,0.41126356472956466,53,UMAP
344,0.45126612963147367,0.28036133908208505,53,PCA
345,0.5811375125508087,0.4119285652341208,43,t-SNE
346,0.32256645530652434,0.8771659559841933,43,UMAP
347,0.6106403930395548,0.38919915059922067,43,PCA
348,0.786657785950527,0.03508987459938662,64,t-SNE
349,0.5998520859215593,0.7706079705792842,64,UMAP
350,0.9523594134303521,0.46096137514781105,64,PCA
351,0.0570186023044601,0.25508444097221056,2,t-SNE
352,0.5544801205974113,0.011720067167773629,2,UMAP
353,0.1706833522763942,0.40032976347817273,2,PCA
354,0.33309399121024896,0.12807984670853523,49,t-SNE
355,0.72958333244057,0.40632730155112284,49,UMAP
356,0.3730230655429274,0.39878444835470983,49,PCA
357,0.08177543753052918,0.7319222494506108,0,t-SNE
358,0.35688980487806726,0.10574324104066757,0,UMAP
359,0.018477825780828183,0.6219536061482346,0,PCA
360,0.8200030752894895,0.06475758317302327,62,t-SNE
361,0.5907342100311224,0.7890455453104736,62,UMAP
362,0.9083619430682224,0.5252206137218116,62,PCA
363,0.15270970257386096,0.5462123645068255,37,t-SNE
364,0.04693756761106743,0.39009008034002185,37,UMAP
365,0.04008179128458533,0.5777233262058646,37,PCA
366,0.8553197956952785,0.2516288331095015,46,t-SNE
367,0.3977290952534778,0.8258096525379461,46,UMAP
368,0.9430414077936041,0.5394885921954565,46,PCA
369,0.0537669032691801,0.7338497591903389,35,t-SNE
370,0.3492181268052463,0.08611886004636232,35,UMAP
371,0.009960106506664512,0.6425238562905099,35,PCA
372,0.11218514858963163,0.2640236172631256,21,t-SNE
373,0.49935788785388563,0.11014135327051716,21,UMAP
374,0.21012252169615064,0.39931480120688684,21,PCA
375,0.5419739606544994,0.15801035661748114,45,t-SNE
376,0.0021472008340636117,0.5156612319950805,45,UMAP
377,0.5989272889593469,0.22155983923404368,45,PCA
378,0.2828771912936183,0.35161377140565186,36,t-SNE
379,0.4785157660533236,0.34461775053676064,36,UMAP
380,0.4236301000529903,0.0764554754307421,36,PCA
381,0.8188896038120447,0.2564068303909356,46,t-SNE
382,0.39288813731170524,0.8258770915279573,46,UMAP
383,0.7632753344309047,0.4517600480528254,46,PCA
384,0.6631791850767026,0.5926934148445293,47,t-SNE
385,0.87549266356506,0.6892907874845127,47,UMAP
386,0.7672226015663204,0.46319616688841103,47,PCA
387,0.6636970911784259,0.4119766720213998,44,t-SNE
388,0.2774087295490504,0.798510448479715,44,UMAP
389,0.7367019177621567,0.2968197605494542,44,PCA
390,0.9183642958801467,0.37393254125576036,11,t-SNE
391,0.40077010447347533,0.5885701473721873,11,UMAP
392,0.9380803922239362,0.42472766219673364,11,PCA
393,0.0663269254737826,0.6906506708159188,55,t-SNE
394,0.37280452692765353,0.13301626228916513,55,UMAP
395,0.009214577830743309,0.6287427551549791,55,PCA
396,0.17397369095614018,0.7884070369758022,16,t-SNE
397,0.24445998080201742,0.0802278321702759,16,UMAP
398,0.12934886083729352,0.5404617233117975,16,PCA
399,0.2508843455376799,0.7867853315651588,57,t-SNE
400,0.8515179980456675,0.18294985339973613,57,UMAP
401,0.026507984356477998,0.6490775641510067,57,PCA
402,0.8387316815248675,0.061015943833543584,62,t-SNE
403,0.5900435578177268,0.7971716567433643,62,UMAP
404,0.8877516980771031,0.5955319623931216,62,PCA
405,0.2863931716318353,0.36411722928680057,36,t-SNE
406,0.47180148999888716,0.34434140323691503,36,UMAP
407,0.37090124222050624,0.22550406441048756,36,PCA
408,0.9488254245717762,0.30367276824526335,12,t-SNE
409,0.36484839279599235,0.6054651399619827,12,UMAP
410,0.8935118496362622,0.5616540766696764,12,PCA
411,0.7640655975321667,0.012128170328227939,63,t-SNE
412,0.6014224461118602,0.7527209128933908,63,UMAP
413,0.958882727783368,0.4591124220042386,63,PCA
414,0.6610916425167341,0.5890281555471328,47,t-SNE
415,0.8746763207782242,0.689368449244858,47,UMAP
416,0.7545502459609323,0.4315912835363407,47,PCA
417,0.5315351933047671,0.16324772343429678,45,t-SNE
418,0.0027795608537102834,0.5161649772582477,45,UMAP
419,0.5182631921733206,0.21950342488110308,45,PCA
420,0.6609524419312658,0.38920639182670325,44,t-SNE
421,0.2703821097413251,0.8014099338727583,44,UMAP
422,0.6590564303116978,0.21578967380158554,44,PCA
423,0.9690757129967214,0.28387952739709843,12,t-SNE
424,0.35070460137781323,0.6136395748474994,12,UMAP
425,0.8719052183640292,0.5884358595191783,12,PCA
426,0.9785923708221897,0.2714645796701263,13,t-SNE
427,0.3457445262428778,0.6180866755316166,13,UMAP
428,0.8359351763129838,0.6200964663156833,13,PCA
429,0.8057209398130858,0.1524007392157798,26,t-SNE
430,0.5304101552185629,0.7859834344179293,26,UMAP
431,0.7895050030346142,0.4850668969657231,26,PCA
432,0.01057906688719118,0.5649688211719084,22,t-SNE
433,0.35173398243949244,0.2106518137463402,22,UMAP
434,0.024846501310834157,0.641882686107561,22,PCA
435,0.10677588488169304,0.6777976300898578,34,t-SNE
436,0.3482385442132741,0.15849719538817447,34,UMAP
437,0.03751540959883881,0.5994206988018571,34,PCA
438,0.7331187986638698,0.42986715360532035,4,t-SNE
439,0.26297221875970095,0.8521498199149475,4,UMAP
440,0.9158886924273698,0.27603533099118827,4,PCA
441,0.05329473133110346,0.7376126632260799,35,t-SNE
442,0.3488623130270008,0.08582127833135178,35,UMAP
443,0.012218832410897051,0.6339665300046073,35,PCA
444,0.12474765731186926,0.19558732451711974,29,t-SNE
445,0.2059724889834056,0.1818931527519202,29,UMAP
446,0.33300135813383813,0.3313725692032633,29,PCA
447,0.14004842137877666,0.7259977582558289,28,t-SNE
448,0.33846590617988004,0.1343054005696065,28,UMAP
449,0.0538046279300628,0.5700073633305688,28,PCA
450,0.7500647493632406,0.5747253385053116,40,t-SNE
451,0.8592277866094828,0.9991302300097246,40,UMAP
452,0.7398115125038707,0.4846287507401734,40,PCA
453,0.20633092255088115,0.5400315129537757,25,t-SNE
454,0.36877749540373933,0.3189904388411029,25,UMAP
455,0.07636594334293562,0.5287682024098542,25,PCA
456,0.38041783886362235,0.4158100501435983,53,t-SNE
457,0.587062479274762,0.4081884325181108,53,UMAP
458,0.373929124586308,0.3391830927617546,53,PCA
459,0.6723892463973357,0.9797605083711627,32,t-SNE
460,0.8911109383001392,0.42768196303008127,32,UMAP
461,0.6821634188475556,0.9269567194733404,32,PCA
462,0.8980719586659069,0.06911786414928028,66,t-SNE
463,0.5982151465932088,0.8190961871413718,66,UMAP
464,0.8685072616151273,0.6203073132933237,66,PCA
465,0.5287540122293154,0.1419310494354934,38,t-SNE
466,0.00809347723585857,0.5266234059193491,38,UMAP
467,0.5404061691965257,0.22537900335347055,38,PCA
468,0.9782681910855057,0.28335019511661225,12,t-SNE
469,0.348179426377558,0.6113640957007774,12,UMAP
470,0.8319373335652209,0.60356751394423,12,PCA
471,0.8195450010183623,0.10681282980111262,50,t-SNE
472,0.5609021558280788,0.7932222511114002,50,UMAP
473,0.8500725040472527,0.5402480769144452,50,PCA
474,0.36309124005609406,0.2709945541065515,69,t-SNE
475,0.4256772954237036,0.39533349115169675,69,UMAP
476,0.41287375380318314,0.330272426591801,69,PCA
477,0.30337287902820853,0.32191982532259705,23,t-SNE
478,0.5003915029769351,0.343839522586194,23,UMAP
479,0.2457279087011438,0.27212697387552126,23,PCA
480,0.26192268555271536,0.1813980415356824,58,t-SNE
481,0.48129397200739543,0.43063124531076047,58,UMAP
482,0.284368792379046,0.26535938840328044,58,PCA
483,0.7928547429236039,0.0290606701675587,64,t-SNE
484,0.5994315313756315,0.7732521735774245,64,UMAP
485,0.9537436428414666,0.5235847871495397,64,PCA
486,0.035512533669557866,0.23705828927933947,3,t-SNE
487,0.5667858862814459,0.0023869125590645357,3,UMAP
488,0.18101689036807928,0.35360790483794374,3,PCA
489,0.29065199911355644,0.37652516771522776,36,t-SNE
490,0.4706599555441674,0.34298903764352623,36,UMAP
491,0.29945876873864485,0.3880783397406102,36,PCA
492,0.17497395927803427,0.7972907545599868,16,t-SNE
493,0.24390040725132206,0.08063030159519552,16,UMAP
494,0.15509282537190366,0.5562820048071359,16,PCA
495,0.08141080748017321,0.6177684818271385,51,t-SNE
496,0.4116501455036175,0.1548953117905834,51,UMAP
497,0.019364879535864465,0.6413038451034014,51,PCA
498,0.011150699530674213,0.5686497566707802,22,t-SNE
499,0.3520148267455172,0.2105307834475615,22,UMAP
500,0.028009706227377362,0.6522819051444365,22,PCA
501,0.9079186129032415,0.08102943294443254,66,t-SNE
502,0.6012159972181075,0.8236659219517564,66,UMAP
503,0.8601274605165701,0.6250619068783819,66,PCA
504,0.0437239029428691,0.5272380749454092,59,t-SNE
505,0.6101193735901955,0.5348104106398176,59,UMAP
506,0.06744732287790023,0.5586484168740831,59,PCA
507,0.6387708730389867,0.618488568852316,20,t-SNE
508,0.9366107998483018,0.6771479357436296,20,UMAP
509,0.6823619865932288,0.3818450883618838,20,PCA
510,0.4665239853265266,0.3821446153029374,56,t-SNE
511,0.6435652602220245,0.4083900290696992,56,UMAP
512,0.4881614199740424,0.4617529671705022,56,PCA
513,0.3804565907969453,0.4191180734033339,53,t-SNE
514,0.589352622020686,0.40728449317877824,53,UMAP
515,0.42830566844751305,0.3606780797357564,53,PCA
516,0.7767200408037545,0.004670750277684266,63,t-SNE
517,0.6023349867730287,0.7546314234920827,63,UMAP
518,0.9835565641946586,0.454898533073657,63,PCA
519,0.054365487987744265,0.6803409635389077,55,t-SNE
