,X,Y,Class,Method
519,0.3736433710740455,0.8958212799987697,3,t-SNE
520,0.9345888083503653,0.5167025822316293,3,UMAP
521,0.999632313864621,0.37499705248140774,3,PCA
522,0.32883237102460305,0.9142849380095914,3,t-SNE
523,0.9365673917864359,0.5341089216872197,3,UMAP
524,0.9994684909178355,0.3749632112191225,3,PCA
525,0.6622884136190692,0.6085790906364621,5,t-SNE
526,0.2895073055163363,0.749097039284284,5,UMAP
527,0.2730165869512401,0.0012532289163282861,5,PCA
528,0.4303439823300648,0.9867208009411982,6,t-SNE
529,0.3627413601905386,0.5204625627876973,6,UMAP
530,0.9988539598376671,0.3775032155238929,6,PCA
531,0.9626908634634099,0.3531725324946622,1,t-SNE
532,0.958149288698816,0.15041907380439684,1,UMAP
533,0.0026006243821500297,0.9992828256878417,1,PCA
534,0.4324381081522309,0.32159450044983734,5,t-SNE
535,0.1937075019996478,0.9918467964899014,5,UMAP
536,0.2716745943805,0.009395122694488306,5,PCA
537,0.3401066299797673,0.05907251480874859,4,t-SNE
538,0.2381884193333026,0.49265737814677313,4,UMAP
539,0.2718443285521949,0.004966392402076775,4,PCA
540,0.3284983743760747,0.0153995606716546,7,t-SNE
541,0.06698498172377543,0.4972656104304263,7,UMAP
542,0.27230365461391004,0.003827089319429655,7,PCA
543,0.20773793120343484,0.8222369604835175,2,t-SNE
544,0.6883575117126406,0.7621701181004867,2,UMAP
545,0.9984853838903378,0.3756553113396133,2,PCA
546,0.21195397560897114,0.820054185538049,2,t-SNE
547,0.6737373913944055,0.763032020324412,2,UMAP
548,0.9987309640779296,0.3747622489638111,2,PCA
549,0.5214070031584132,0.18947947024280964,7,t-SNE
550,0.04566379236196,0.7018780514897333,7,UMAP
551,0.27541170327692244,0.005755642778023151,7,PCA
552,0.029969789544422143,0.490150304633453,2,t-SNE
553,0.6414132024146735,0.005876266072070924,2,UMAP
554,0.9992034523245168,0.37652033763033477,2,PCA
555,0.5189470446950001,0.583565582699588,4,t-SNE
556,0.3827893831869266,0.8170211651480765,4,UMAP
557,0.2707252535081479,0.0047163513604033536,4,PCA
558,0.3824303592192225,0.9518850876990625,3,t-SNE
559,0.560586826585339,0.5223002691374455,3,UMAP
560,0.9995907005029483,0.3748240294306996,3,PCA
561,0.28669026331085745,0.030928202880497024,7,t-SNE
562,0.056313781742031166,0.4747318153886289,7,UMAP
563,0.27067274868678454,0.004011985216503061,7,PCA
564,0.943439366069898,0.3474721575020313,1,t-SNE
565,0.9227545359968778,0.15749576829518086,1,UMAP
566,0.0029310100085844226,0.9994517917237975,1,PCA
567,0.955150721752624,0.30811136230234704,1,t-SNE
568,0.9598949577865143,0.15015872077677894,1,UMAP
569,0.00256027198301062,0.999124311046776,1,PCA
570,0.9536137420751423,0.3671013812954803,1,t-SNE
571,0.9392188267055812,0.1498594391220473,1,UMAP
572,0.0028636189315637828,0.9994157307093567,1,PCA
573,0.3401066051841735,0.05907251480874859,4,t-SNE
574,0.23901075070316807,0.49309813784606477,4,UMAP
575,0.27184432853697876,0.0049663922838934504,4,PCA
576,0.5934725574517629,0.4812841655324613,4,t-SNE
577,0.3989841895443729,0.6627211925611673,4,UMAP
578,0.2724851683716565,0.0057292665919965735,4,PCA
579,0.44589576559073796,0.9983844815079675,3,t-SNE
580,0.3781993084173615,0.5216958155802148,3,UMAP
581,0.9983627986658852,0.3792893370046314,3,PCA
582,0.5803524773005018,0.4983946765400201,4,t-SNE
583,0.3792108712671536,0.6624717487208073,4,UMAP
584,0.2719847525499429,0.005473436665051179,4,PCA
585,0.5850174087384533,0.4902300979005026,4,t-SNE
586,0.3920996762238225,0.6597352547634067,4,UMAP
587,0.272199216688664,0.0055830788659850805,4,PCA
588,0.22041743084620471,0.8316820072742931,2,t-SNE
589,0.7002382828247958,0.7550304448359952,2,UMAP
590,0.998988564385717,0.3739164038539118,2,PCA
591,0.6237478287118396,0.5727946370671115,5,t-SNE
592,0.3537613125646924,0.7398058664014356,5,UMAP
593,0.27241558855926595,0.003435608251404987,5,PCA
594,0.37364638993759103,0.895823279275954,3,t-SNE
595,0.9352228224903762,0.5164842863883303,3,UMAP
596,0.9996323196621693,0.3749970695978263,3,PCA
597,0.42459436144229623,0.3313005041766951,5,t-SNE
598,0.2003031214399103,0.9947081524901582,5,UMAP
599,0.2708882264920764,0.008993102596859537,5,PCA
600,0.41979518046059605,0.9822239651818189,3,t-SNE
601,0.33924790351487466,0.5174205912055951,3,UMAP
602,0.9990449662513969,0.3768086100158667,3,PCA
603,0.5203912826527596,0.5904838378945048,7,t-SNE
604,0.38284797747404853,0.8146160893442564,7,UMAP
605,0.270681963527307,0.004292461286477894,7,PCA
606,0.4322213311236823,0.3405152624307622,8,t-SNE
607,0.20393192625615042,0.9940294899636496,8,UMAP
608,0.2712590601700884,0.007643264656337828,8,PCA
609,0.4077369561167085,0.9759014817719747,3,t-SNE
610,0.3210280881026957,0.5107963859559372,3,UMAP
611,0.9991814005313342,0.376312466853044,3,PCA
612,0.3401068779357054,0.05907254044050736,4,t-SNE
613,0.23709541508708643,0.49205193608775444,4,UMAP
614,0.2718443297885054,0.004966396469481327,4,PCA
615,0.5734730389821945,0.4974720902186645,5,t-SNE
616,0.36360678930880364,0.656501116395576,5,UMAP
617,0.2718705465391095,0.005420852689711236,5,PCA
618,0.34744638609923306,0.21730051442939857,7,t-SNE
619,0.04479112238312377,0.9237606480495433,7,UMAP
620,0.27053791168370156,0.008357034160649118,7,PCA
621,0.056621755068826884,0.4667372461174293,2,t-SNE
622,0.62934863046802,0.010133916515419061,2,UMAP
623,0.9992034525927216,0.3765203385826702,2,PCA
624,0.4185246852286152,0.34918242379037323,5,t-SNE
625,0.21948273486279818,0.9955348660885799,5,UMAP
626,0.2701940901540145,0.007959159787009285,5,PCA
627,0.5734711173236747,0.49747485364265737,5,t-SNE
628,0.36005352897602244,0.6568837124458489,5,UMAP
629,0.27187054545287404,0.005420848895196978,5,PCA
630,0.4092733283021421,0.34762060383297316,5,t-SNE
631,0.22474550569292556,0.9972223303572976,5,UMAP
632,0.26960144052553603,0.008335246831014997,5,PCA
633,0.5852683029543504,0.5140759943200022,5,t-SNE
634,0.37537171579432105,0.6753614349784924,5,UMAP
635,0.2720062879548326,0.004924043436878772,5,PCA
636,0.595075481010964,0.5245959601784995,4,t-SNE
637,0.3815317225027223,0.6798952901456562,4,UMAP
638,0.27214847234128586,0.004878060901668313,4,PCA
639,0.4289194723666249,0.33630869352362347,5,t-SNE
640,0.20318641017734412,0.9953466227377831,5,UMAP
641,0.2710519466871786,0.008397728243500047,5,PCA
642,0.3736469602362485,0.8958232280124365,3,t-SNE
643,0.9352052323189888,0.5164230451358068,3,UMAP
644,0.9996323199851436,0.3749970703208818,3,PCA
645,0.30202058550034017,0.03461963751566738,7,t-SNE
646,0.07054664401471933,0.47780763551391386,7,UMAP
647,0.27117316436562255,0.004267815402601044,7,PCA
648,0.9995386531816988,0.4344043051102037,1,t-SNE
649,0.6537256366983784,0.2870553754625322,1,UMAP
650,0.0003574404566620837,0.9981360855930026,1,PCA
651,0.37198515953956174,0.9450781127848649,3,t-SNE
652,0.5639290414314728,0.5241177315820207,3,UMAP
653,0.9998362801365848,0.37393096662086694,3,PCA
654,0.43363036088796597,0.3269076820944222,4,t-SNE
655,0.1953812378916721,0.9923381124507404,4,UMAP
656,0.27180954135889934,0.008779225961897535,4,PCA
657,0.5755070835308509,0.5036536181790685,5,t-SNE
658,0.3622797644716279,0.6573365379813978,5,UMAP
659,0.27187054523031784,0.005420848297411518,5,PCA
660,0.5205601778399498,0.19175075165132605,7,t-SNE
661,0.04598019602691794,0.7017680730227671,7,UMAP
662,0.27567691189497623,0.006570303134940447,7,PCA
663,0.22509794631486152,0.825461871477235,2,t-SNE
664,0.6897369139364479,0.7508598436944286,2,UMAP
665,0.999222124369999,0.37297612511406286,2,PCA
666,0.2949260702013844,0.033441806936466534,7,t-SNE
667,0.06418730336309453,0.4743078500289926,7,UMAP
668,0.27084277820789127,0.004098847085074242,7,PCA
669,0.5944942970878121,0.5263542603827847,5,t-SNE
670,0.3773371705993561,0.6824289068495021,5,UMAP
671,0.2720881480328114,0.004626356197455106,5,PCA
672,0.6675797313476758,0.6110840439738453,5,t-SNE
673,0.28470597498260736,0.7513221568089938,5,UMAP
674,0.2731257339252101,0.000856313283628507,5,PCA
675,0.6232386139997014,0.5723957043735469,5,t-SNE
676,0.3571103111463614,0.7395931448929616,5,UMAP
677,0.272361707234938,0.0036347302499862844,5,PCA
678,0.6380287393825887,0.5468937640494077,5,t-SNE
679,0.35383591537057707,0.7296093787419123,5,UMAP
680,0.2731377035233193,0.004370986197748505,5,PCA
681,0.6670617018019405,0.6256434724881517,5,t-SNE
682,0.2727707511361569,0.7460722951482905,5,UMAP
683,0.2721079862192601,0.00010964341133240518,5,PCA
684,0.3661323703848767,0.22537636392996374,7,t-SNE
685,0.07397259502495834,0.9275931815796259,7,UMAP
686,0.2719676720419536,0.009087980801770423,7,PCA
687,0.21592955234580452,0.831887317662076,2,t-SNE
688,0.7029165966960612,0.7580143648672197,2,UMAP
689,0.9988357594004886,0.37447208821399747,2,PCA
690,0.9551508209349993,0.3081114007499852,1,t-SNE
691,0.9632891294642466,0.14852812083771955,1,UMAP
692,0.0025602722704400893,0.999124311910365,1,PCA
693,0.3360481243794593,0.9133133918250068,3,t-SNE
694,0.9390040510786397,0.5338858871497825,3,UMAP
695,0.999550349257126,0.3746655185100114,3,PCA
696,0.5748074262605076,0.6058740814218448,5,t-SNE
697,0.3857798860303175,0.7760580179214355,5,UMAP
698,0.27142199016166657,0.0034938475861542584,5,PCA
699,0.32743353999799557,0.00745361292455804,7,t-SNE
700,0.0646834120222276,0.49871974751422365,7,UMAP
701,0.27246737426888135,0.0032317140442612025,7,PCA
702,0.449054070257472,1.0,3,t-SNE
703,0.37791368755233173,0.5227859496190191,3,UMAP
704,0.9981172183670759,0.3801823984570992,3,PCA
705,0.3401067291621425,0.05907228412291965,4,t-SNE
706,0.23711461433860082,0.49205981352983796,4,UMAP
707,0.271844329095517,0.004966394062858315,4,PCA
708,0.3433564148903889,0.20401388216055216,7,t-SNE
709,0.050581177799843335,0.9160826795124342,7,UMAP
710,0.2704364230599139,0.0069469991998321046,7,PCA
711,0.5126828656446287,0.5816879922899669,8,t-SNE
712,0.38546810847072444,0.819142591892451,8,UMAP
713,0.2706271575629259,0.004603918414332608,8,PCA
714,0.4423143217911663,0.2237343934628762,8,t-SNE
715,0.7977841028442101,0.32340727394645574,8,UMAP
716,0.35951218689335407,0.27434360600987023,8,PCA
717,0.5163713342008155,0.24730153969974955,5,t-SNE
718,0.03398889208104389,0.8223706107208624,5,UMAP
719,0.27532271458064894,0.006506652226166143,5,PCA
720,0.9839705908388315,0.41038777006261834,1,t-SNE
721,0.6804636754549748,0.2642654769317312,1,UMAP
722,0.0016442236356676854,0.9987939353608213,1,PCA
723,0.5944950533534231,0.5263416751892265,5,t-SNE
724,0.379999302244345,0.6809525284754754,5,UMAP
725,0.27208814865111014,0.004626358619123305,5,PCA
726,0.9894887014661585,0.42538866076623577,1,t-SNE
727,0.6701891320095188,0.2730083778074215,1,UMAP
728,0.0010008320311530317,0.9984650101222532,1,PCA
729,0.430301383499911,0.9867807279932127,3,t-SNE
730,0.3602925962273801,0.5194369921826832,3,UMAP
731,0.99885396004652,0.3775032153605738,3,PCA
732,0.535910900604234,0.5893437244483404,4,t-SNE
733,0.3910412214878316,0.8027510718110881,4,UMAP
734,0.2710761483769491,0.004329839134245006,4,PCA
735,0.9989646847763436,0.433372239139183,1,t-SNE
736,0.6547148278489057,0.2861926885516206,1,UMAP
737,0.00042892848478215395,0.9981726329120904,1,PCA
738,0.30189016067693564,0.011062359505922215,7,t-SNE
739,0.03956237994068057,0.5007634189117716,7,UMAP
740,0.27141874414794254,0.0033747522596969115,7,PCA
741,0.057299964150530514,0.4900690663760025,2,t-SNE
742,0.6234868978456466,0.00938754671180475,2,UMAP
743,0.9992034525202402,0.376520338257775,2,PCA
744,0.9551508705261869,0.3081114007499852,1,t-SNE
745,0.9585083695571402,0.15030322547114333,1,UMAP
746,0.002560272345825454,0.9991243121983007,1,PCA
747,0.03292497800506855,0.4773683084288757,2,t-SNE
748,0.6442595280216916,0.010248134330259395,2,UMAP
749,0.999203452399902,0.3765203379182704,2,PCA
750,0.981167201003448,0.40451165091595087,1,t-SNE
751,0.683227800838009,0.26298411365528596,1,UMAP
752,0.0018586883554642109,0.9989035787420633,1,PCA
753,0.4322062585020992,0.3404114409918465,5,t-SNE
754,0.2035131265831155,0.9932157389866124,5,UMAP
755,0.27121566686416054,0.007802353808916779,5,PCA
756,0.3674347775460823,0.23003252670188468,7,t-SNE
757,0.07486812125559744,0.9282987680414314,7,UMAP
758,0.27152430865510346,0.010219401333608241,7,PCA
759,0.40921911893519,0.3476456076136576,8,t-SNE
760,0.22426938254036893,0.9978281087107388,8,UMAP
761,0.26964483515530635,0.008176160164103802,8,PCA
762,0.37885764269380723,0.23557747070930762,7,t-SNE
763,0.07994114862575785,0.9303950236578031,7,UMAP
764,0.2735092924493364,0.010894725970399366,7,PCA
765,0.4160633971014844,0.9697075672641429,3,t-SNE
766,0.3249654888882778,0.5123867324716722,3,UMAP
767,0.9991541135780782,0.3764116950396082,3,PCA
768,0.21896118562214603,0.8191260851845871,2,t-SNE
769,0.6757957888617719,0.7606980351234047,2,UMAP
770,0.9988237397695416,0.374424873141137,2,PCA
771,0.5681877217872883,0.6009865792111057,5,t-SNE
772,0.3891164050985021,0.7791695565907082,5,UMAP
773,0.27134013024317083,0.0037915352905707467,5,PCA
774,0.2854235680036269,0.024330690699003676,7,t-SNE
775,0.05114143024403606,0.4777428427884718,7,UMAP
776,0.27068312058767247,0.0036777502151312813,7,PCA
777,0.3414937698838967,0.21581723018088328,7,t-SNE
778,0.03846857115440094,0.9215024411917867,7,UMAP
779,0.27010898370350545,0.008137750341521338,7,PCA
780,0.2299676521642363,0.8084237749941687,3,t-SNE
781,0.6898003080364483,0.7507870104750617,3,UMAP
782,0.9992299205241457,0.37370295712951473,3,PCA
783,0.46101896708573376,0.2817440104987684,5,t-SNE
784,0.11517108032469486,0.9562864127881558,5,UMAP
785,0.2743196507654634,0.01074737311139709,5,PCA
786,0.05108963493100105,0.47781898203149625,2,t-SNE
787,0.6390510270758452,0.007891056912226135,2,UMAP
788,0.9992034525173361,0.3765203382947345,2,PCA
789,0.40767108042287203,0.3342252544592852,8,t-SNE
790,0.21348591264976885,1.0,8,UMAP
791,0.26974632276730504,0.009586193813127836,8,PCA
792,0.929067244807344,0.3426670229481136,1,t-SNE
793,0.9153383954018928,0.15759987689585975,1,UMAP
794,0.00335993801630885,0.9996710758162515,1,PCA
795,0.34436450455204953,0.9283748695984272,3,t-SNE
796,0.993336104364352,0.7823422804634341,3,UMAP
797,0.9995136694865052,0.37481760125766483,3,PCA
798,0.5627298272595121,0.6160292048259475,4,t-SNE
799,0.37393806197123436,0.7834980530591072,4,UMAP
800,0.2711072642162716,0.0033271344178472106,4,PCA
801,0.03417497347987264,0.5120099976675099,2,t-SNE
802,0.6331024589816221,0.011624658737591442,2,UMAP
803,0.9992034521480175,0.3765203369141481,2,PCA
804,0.5561476819120061,0.6105749459810683,4,t-SNE
805,0.3781048663849119,0.7867181842546951,4,UMAP
806,0.2710254045554685,0.003624823052466919,4,PCA
807,0.5561503288416446,0.6110970520914233,8,t-SNE
808,0.3774933885091786,0.7852360022541917,8,UMAP
809,0.2709545965754573,0.003413165256440337,8,PCA
810,0.971544477369136,0.38610701002970715,1,t-SNE
811,0.9264641239494902,0.16141113216065084,1,UMAP
812,0.002287617451754209,0.9991228650402075,1,PCA
813,0.4423139560561577,0.22373067685785392,8,t-SNE
814,0.8005798978497425,0.32496305347183224,8,UMAP
815,0.3595121867911361,0.2743436057515894,8,PCA
816,0.3354323010117644,0.22474274685306078,7,t-SNE
817,0.033445937248215596,0.9258077231542786,7,UMAP
818,0.2692366911910372,0.009049884168877836,7,PCA
819,0.06521203976836354,0.4880294103606132,2,t-SNE
820,0.6348736265038317,0.0035776019761882827,2,UMAP
821,0.9992034525880176,0.37652033848661887,2,PCA
822,0.5685680490028377,0.6202404771608213,5,t-SNE
823,0.37219403853366584,0.7801597092785669,5,UMAP
824,0.2710732040760626,0.002970128859096144,5,PCA
825,0.3152564858702557,0.002896183687436049,7,t-SNE
826,0.0554378936029411,0.5017526442422827,7,UMAP
827,0.2718954695788883,0.002939334081755285,7,PCA
828,0.43479044289046603,0.3110482364068375,8,t-SNE
829,0.19048436822540704,0.9905972487039926,8,UMAP
830,0.27174798822732593,0.010609521412918738,8,PCA
831,0.06466237104493544,0.5010118889709105,2,t-SNE
832,0.6302447326762046,0.00831548085516609,2,UMAP
833,0.9992034525336566,0.37652033824294756,2,PCA
834,0.424192930076971,0.9789517123296448,6,t-SNE
835,0.3417102898041077,0.5165259767060063,6,UMAP
836,0.9990176793653878,0.3769078401531091,6,PCA
837,0.4565513277950598,0.2837710340620442,8,t-SNE
838,0.11693766745404327,0.9571448399697131,8,UMAP
839,0.27425007010163077,0.011888681221007918,8,PCA
840,0.5131347715405895,0.24104016240282355,5,t-SNE
841,0.03883869615359642,0.8219352623045543,5,UMAP
842,0.27546569200904103,0.006579752165365632,5,PCA
843,0.3327030995930399,0.9101540212384753,3,t-SNE
844,0.9375977516177108,0.5345979956852406,3,UMAP
845,0.9994684888413656,0.37496320443524517,3,PCA
846,0.5900838180334684,0.4904599474933421,4,t-SNE
847,0.3925790632491366,0.6606883488249566,4,UMAP
848,0.27229799074328775,0.005520394668986989,4,PCA
849,0.5279081722954566,0.24704155677050088,5,t-SNE
850,0.008057139605547214,0.8225383706840942,5,UMAP
851,0.27505750826632525,0.005691999346962767,5,PCA
852,0.5081166268689121,0.5738643464798624,5,t-SNE
853,0.38916632315243965,0.821015772208425,5,UMAP
854,0.2705733890051677,0.005097232670426333,5,PCA
855,0.9791492859885604,0.3451544954260126,0,t-SNE
856,0.9269312325963357,0.14443849531684533,0,UMAP
857,0.0026431998237916865,0.9993054806510242,0,PCA
858,0.21143850000939757,0.8301658887427878,2,t-SNE
859,0.7065775648298384,0.7599182600738013,2,UMAP
860,0.9987538991601226,0.374769775025388,2,PCA
861,0.3736468610538733,0.8958224334279145,3,t-SNE
862,0.9339004511860677,0.5171974700468671,3,UMAP
863,0.9996323196639691,0.3749970697308369,3,PCA
864,0.4213207665627252,0.35523528672966953,5,t-SNE
865,0.2231050119335234,0.994104616099535,5,UMAP
866,0.27035781001783876,0.007363784348521668,5,PCA
867,0.6610370047954183,0.6115656006418192,5,t-SNE
868,0.2892797669583881,0.7499556295176825,5,UMAP
869,0.2730438736438997,0.0011539998365204251,5,PCA
870,0.3271137636225133,0.03012587756734103,7,t-SNE
871,0.07799174805198916,0.4917952109636058,7,UMAP
872,0.2721025099077331,0.00474293397544015,7,PCA
873,0.5567688735257594,0.5446605073550331,4,t-SNE
874,0.42560498487172127,0.8104862511630182,4,UMAP
875,0.27171954116463926,0.00465876677769303,4,PCA
876,0.3871595050462257,0.9554144270917437,3,t-SNE
877,0.5584945378677992,0.5213222230488044,3,UMAP
878,0.9995088418812192,0.37512172214820483,3,PCA
879,0.5373126575109102,0.537524510369328,4,t-SNE
880,0.42897590259886925,0.8139292946071622,4,UMAP
881,0.2715285343381508,0.0053533702106425,4,PCA
882,0.6386633454125896,0.5487978448817222,8,t-SNE
883,0.35395832431273266,0.7294829829926739,8,UMAP
884,0.27326295790658117,0.003914212211279355,8,PCA
885,0.612818612842243,0.5580429062826003,5,t-SNE
886,0.3720164271721559,0.7308572756279279,5,UMAP
887,0.27225186856929523,0.0040309834243069664,5,PCA
888,0.29676082016484806,0.0,7,t-SNE
889,0.03957697137183158,0.5023381124507404,7,UMAP
890,0.27125207714170085,0.0026104074346890993,7,PCA
891,0.402971351468467,0.9659868098969346,3,t-SNE
892,0.5388681578621703,0.5171688391626065,3,UMAP
893,0.999290546981207,0.3759155494708163,3,PCA
894,0.05108963493100105,0.47781898323298494,2,t-SNE
895,0.6304845404701206,0.0,2,UMAP
896,0.9992034525173361,0.3765203382947345,2,PCA
897,0.3401065803885797,0.059072463545231046,4,t-SNE
898,0.24031741519123778,0.4938441000200757,4,UMAP
899,0.27184432847860945,0.004966392247151896,4,PCA
900,0.3029674796364946,0.0004915146062577369,7,t-SNE
901,0.0453230330750809,0.501706887819314,7,UMAP
902,0.2715824633586187,0.002779374843055238,7,PCA
903,0.5312582615819104,0.24142058896655308,5,t-SNE
904,0.0009836965075940007,0.8262901935527264,5,UMAP
905,0.27506787906216174,0.00535776016687195,5,PCA
906,0.41920720874364054,0.3371273590829982,4,t-SNE
907,0.21720557563817589,0.9959277395002257,4,UMAP
908,0.2705735002436273,0.008826388919731254,4,PCA
909,0.04475505499092408,0.48410837203728907,2,t-SNE
910,0.6345753249903017,0.011977829025877296,2,UMAP
911,0.999203452460071,0.37652033808802265,2,PCA
912,0.5216541222451538,0.18858576770962288,7,t-SNE
913,0.04836192717478888,0.700368833455792,7,UMAP
914,0.27527909898892,0.005348312643828734,7,PCA
915,0.9896939098004734,0.4321059181167834,1,t-SNE
916,0.6608133512399572,0.280077816491267,1,UMAP
917,0.000714880334457213,0.9983188216351371,1,PCA
918,0.03888053249827067,0.4656343636018772,2,t-SNE
919,0.6270759784962533,0.004358008851676809,2,UMAP
920,0.9992034524752873,0.376520338206206,2,PCA
921,0.5794161708829012,0.6113015422629254,8,t-SNE
922,0.38206212468206047,0.7759253141040862,8,UMAP
923,0.27154724479030895,0.003037074374745541,8,PCA
924,0.5192253070475574,0.5609890526758274,4,t-SNE
925,0.4177248257951343,0.8201104676224902,4,UMAP
926,0.2710996062361035,0.005134086694931428,4,PCA
927,0.21124281318310315,0.8225784524056687,2,t-SNE
928,0.674696677425074,0.7626125388904118,2,UMAP
929,0.9987309649724498,0.3747622519239554,2,PCA
930,0.37916675696395413,0.23604038027277316,7,t-SNE
931,0.08050513121024483,0.9307132600890874,7,UMAP
932,0.2733455720509025,0.011490099637226914,7,PCA
933,0.9626626956688495,0.36891614826434543,1,t-SNE
934,0.9393686905774024,0.15749299641387854,1,UMAP
935,0.0025735696273077036,0.9992690544493505,1,PCA
936,0.9562978651043328,0.3450174680436047,1,t-SNE
937,0.9429640704110059,0.1553792331060458,1,UMAP
938,0.0025694728305786785,0.999268568986597,1,PCA
939,0.5239431584815833,0.24104431474774501,4,t-SNE
940,0.009908898271613953,0.8210577988205237,4,UMAP
941,0.27531468732628955,0.00581766680512541,4,PCA
942,0.5277880376434804,0.24692298425441056,5,t-SNE
943,0.005811448868407121,0.8205752265146751,5,UMAP
944,0.2750575069807664,0.005691994658986926,5,PCA
945,0.3403494284342877,0.20339805352423862,7,t-SNE
946,0.04820229911219742,0.9161640219997697,7,UMAP
947,0.2701060367774273,0.00677803122268153,7,PCA
948,0.07107523067464894,0.5060972090859458,2,t-SNE
949,0.6478078148340805,0.008085333181151566,2,UMAP
950,0.9992034526434828,0.3765203385603201,2,PCA
951,0.5173832609806172,0.24873627739714613,5,t-SNE
952,0.03220606787041469,0.8215836002458006,5,UMAP
953,0.2752512279910669,0.0064701098309851435,5,PCA
954,0.06202746726944425,0.4683738827757144,2,t-SNE
955,0.6411623779073885,0.009382451341763742,2,UMAP
956,0.9992034526318663,0.37652033870815815,2,PCA
957,0.5088612509486174,0.24945975942031212,5,t-SNE
958,0.03770915847449846,0.8243459430154196,5,UMAP
959,0.27537345950607683,0.007211672656633278,5,PCA
960,0.05737100352677649,0.49486476523872136,2,t-SNE
961,0.6340234196492675,0.007611749108055399,2,UMAP
962,0.9992034525021198,0.3765203381765512,2,PCA
963,0.39483441700823013,0.9606084466897864,3,t-SNE
964,0.5465198458457355,0.51867585599669,3,UMAP
965,0.999399693362198,0.37551863202971486,3,PCA
966,0.3380264408310432,0.2151151763080527,7,t-SNE
967,0.034345961589209495,0.923436704803813,7,UMAP
968,0.2697785973304173,0.00796878195825182,7,PCA
969,0.3404164385265407,0.9308208058112323,3,t-SNE
970,0.9969308259379037,0.784345127756213,3,UMAP
971,0.9995136708155041,0.374817606640131,3,PCA
972,0.9848240055863482,0.41219917286314434,1,t-SNE
973,0.6796294954041746,0.2647811895243268,1,UMAP
974,0.0015727351805555068,0.9987573869273867,1,PCA
975,0.4203852474052279,0.9733527109429667,6,t-SNE
976,0.33104843345810053,0.5156643954903937,6,UMAP
977,0.9990995401640048,0.37661015434475126,6,PCA
978,0.6056082401312421,0.5434971138639619,5,t-SNE
979,0.3791408305691288,0.6880168615985398,5,UMAP
980,0.2721700084837084,0.00432867060463904,5,PCA
981,0.9562468357722859,0.3578056266836861,1,t-SNE
982,0.9437745713849383,0.1517738307909135,1,UMAP
983,0.0027165458774714435,0.9993421495819554,1,PCA
984,0.5793093886581879,0.6109274851912514,4,t-SNE
985,0.38207266598539197,0.7760575287659115,4,UMAP
986,0.2716180527481916,0.0032487322964780962,4,PCA
987,0.37364692924175624,0.8958222796373618,3,t-SNE
988,0.9349067113854415,0.5172685453635699,3,UMAP
989,0.9996323199536068,0.3749970702544855,3,PCA
990,0.5394973972809053,0.5823227948357133,4,t-SNE
991,0.3968693371350534,0.8040259741583212,4,UMAP
992,0.2712906124116524,0.004439480943887519,4,PCA
993,0.029208168085164743,0.4716720012764615,2,t-SNE
994,0.6399738071011339,0.012411709975613472,2,UMAP
995,0.9992034523788775,0.3765203378740061,2,PCA
996,0.6664609789508718,0.621471557718876,5,t-SNE
997,0.27289057275060846,0.7460321232508869,5,UMAP
998,0.2725369151643709,0.0003289296065567826,5,PCA
999,0.3871597963944529,0.9554150422539542,3,t-SNE
1000,0.5587767851500629,0.52126459441364,3,UMAP
1001,0.9995088405482122,0.3751217169726684,3,PCA
1002,0.9760390258842693,0.33348713670185903,0,t-SNE
1003,0.9188806755913077,0.14202459433211412,0,UMAP
1004,0.0021431154494016003,0.999055287327899,0,PCA
1005,0.3155326343984413,0.033970590119982214,7,t-SNE
1006,0.07796004185948818,0.4848716425332956,7,UMAP
1007,0.2716020929054612,0.004487100830723401,7,PCA
1008,0.5179252864622554,0.23660950784459975,8,t-SNE
1009,0.019725786415970115,0.8231443528523372,8,UMAP
1010,0.2756728069581386,0.005825292526553061,8,PCA
1011,0.45237753876196,0.28826032126846446,5,t-SNE
1012,0.1203333019318909,0.9590454537579882,5,UMAP
1013,0.2732669575785931,0.011906880224082345,5,PCA
1014,0.0649159059915726,0.49298484233905177,2,t-SNE
1015,0.626157504588804,0.00835306430458893,2,UMAP
1016,0.9992034525698972,0.3765203384053951,2,PCA
1017,0.42460235802129775,0.3312036033126485,8,t-SNE
1018,0.20554652845351024,0.9972739770280337,8,UMAP
1019,0.2709316190813742,0.008834011806284986,8,PCA
1020,0.6686278906889223,0.6120894368958915,5,t-SNE
1021,0.2830527731472028,0.7506435758084059,5,UMAP
1022,0.273153020628382,0.00075708422595272,5,PCA
1023,0.5748256510219529,0.6059223588394964,4,t-SNE
1024,0.38499019338802654,0.7771876003150977,4,UMAP
1025,0.2715361928144796,0.003546419882711288,4,PCA
1026,0.3274247375621955,0.007472170317910698,7,t-SNE
1027,0.06324313902861889,0.49957186662767006,7,UMAP
1028,0.272583296115114,0.0032910384618055066,7,PCA
1029,0.5675089919981148,0.4951250060875427,8,t-SNE
1030,0.3604231877076811,0.6547780864439717,8,UMAP
1031,0.27188665644495097,0.005361002478055571,8,PCA
1032,0.3258033040922202,0.030702797193835007,7,t-SNE
1033,0.07879712922551763,0.490905070198913,7,UMAP
1034,0.2720310218118359,0.004706386427508674,7,PCA
1035,0.3019792264498765,0.03477778546730537,7,t-SNE
1036,0.06949251368156956,0.47718689715403195,7,UMAP
