,X,Y,Class,Method
94,0.23000152714999073,0.08368169979717921,1,UMAP
95,0.5957957310617845,0.38786037180215915,1,PCA
96,0.3301821959541966,0.19834594108264558,1,t-SNE
97,0.1673001226838107,0.659637683617651,1,UMAP
98,0.7277336000393734,0.48228800957520457,1,PCA
99,0.33279073325019937,0.425035131213848,0,t-SNE
100,0.9942227724062733,0.4376300266161534,0,UMAP
101,0.36089867144466037,0.7422440310227112,0,PCA
102,0.3448479733617028,0.5286742742893761,0,t-SNE
103,0.8391352379550371,0.47404660828460393,0,UMAP
104,0.045767436424540064,0.3974810970885204,0,PCA
105,0.5042995575230267,0.6315454197946636,0,t-SNE
106,0.6148734490624097,0.6861183751351333,0,UMAP
107,0.35372415416726505,0.6179957068199118,0,PCA
108,0.7827247458045636,0.7053618964966125,0,t-SNE
109,0.1459865909262914,0.3402571121453026,0,UMAP
110,0.6371106238034392,0.3019132751192339,0,PCA
111,0.48115813204283836,0.9325396620863501,1,t-SNE
112,0.00472737864675718,0.6273919680078976,1,UMAP
113,0.9000679896374852,0.694391289447695,1,PCA
114,0.7467089431707502,0.31643331338952363,1,t-SNE
115,0.2983573088618924,0.7088617813571977,1,UMAP
116,0.7581669290760277,0.4915812276284977,1,PCA
117,0.3173042882919235,0.46534679436281645,0,t-SNE
118,0.932520283989298,0.5826832073311563,0,UMAP
119,0.26878953841123515,0.6688775786731782,0,PCA
120,0.45576813287035045,0.23055313780400827,0,t-SNE
121,0.5842389360014528,0.053695255460583624,0,UMAP
122,0.5045001650727874,0.30748337776866286,0,PCA
123,0.5122760797502433,0.08616934111156,0,t-SNE
124,0.5960855889890228,0.36843578896140927,0,UMAP
125,0.35383728033630213,0.13602810637632673,0,PCA
126,0.623743221957198,0.18052019291728033,0,t-SNE
127,0.54062111733293,0.3598392276109853,0,UMAP
128,0.4566461624113159,0.4765568664146133,0,PCA
129,0.6867586347018615,0.369874076852419,1,t-SNE
130,0.43217660431407556,0.32379428531943455,1,UMAP
131,0.5395571975416088,0.2695731130447674,1,PCA
132,0.28136798660379414,0.4746266492616721,1,t-SNE
133,0.920864692139011,0.5330314748437678,1,UMAP
134,0.38184685963925646,0.7123867609756607,1,PCA
135,0.7115434519049646,0.813701735297341,1,t-SNE
136,0.10040495405777437,0.4449053386295134,1,UMAP
137,0.6989937922353073,0.4425542897418338,1,PCA
138,0.8511455229817044,0.6979878481615038,0,t-SNE
139,0.2562201345687304,0.2210833690198576,0,UMAP
140,0.5603533892510797,0.18959342508949878,0,PCA
141,0.4906885355140523,0.9258587533820475,1,t-SNE
142,0.0010788213325411133,0.6212964706365819,1,UMAP
143,0.8690192880541479,0.6444631167918429,1,PCA
144,0.2598643449575214,0.2641354814740146,1,t-SNE
145,0.932074247701595,0.33072088364549085,1,UMAP
146,0.5038850963153724,0.5880012046721667,1,PCA
147,0.913989371689151,0.3854157574573611,1,t-SNE
148,0.3942858761458774,0.19577862946972935,1,UMAP
149,0.6364491336298317,0.4362903039741253,1,PCA
150,0.4450970170134871,0.32799450558039406,0,t-SNE
151,0.6260598539526215,0.08892792733650823,0,UMAP
152,0.5721412862335495,0.3759019766767962,0,PCA
153,0.7828335465616233,0.7410490500271358,0,t-SNE
154,0.13453179143954183,0.2935623823124836,0,UMAP
155,0.5717625666042282,0.24984053347385546,0,PCA
156,0.5480552196819194,0.3693696373198055,0,t-SNE
157,0.4853106203448495,0.15627645026848358,0,UMAP
158,0.5000508367130494,0.23959575228858707,0,PCA
159,0.5479262916151627,0.8854620822435848,1,t-SNE
160,0.18722376793625295,0.20871265260761573,1,UMAP
161,0.7064854549117281,0.47641963566543694,1,PCA
162,0.7075825207242192,0.2295463077603333,1,t-SNE
163,0.4630183839829758,0.4219609794391078,1,UMAP
164,0.6564640817804991,0.4441238272479232,1,PCA
165,0.43048119163258125,0.5219177603864903,0,t-SNE
166,0.6872683251785657,0.5059233132821772,0,UMAP
167,0.24866099965547253,0.41578815595410756,0,PCA
168,0.3464215748911957,0.6071964425268044,1,t-SNE
169,0.6872481250820841,0.6871311559209591,1,UMAP
170,0.39905352797560256,0.5358057346246575,1,PCA
171,0.5338123856447342,0.8358625371010207,1,t-SNE
172,0.5271342392077949,0.024729916331426183,1,UMAP
173,0.5990565973122913,0.3694507641096303,1,PCA
174,0.5822698431015267,0.4801928163078795,1,t-SNE
175,0.13574138002587904,0.5411011387540525,1,UMAP
176,0.7538031222031497,0.5353146578927723,1,PCA
177,0.4050509956692744,0.23683032589075192,0,t-SNE
178,0.637605230445027,0.12233877584793262,0,UMAP
179,0.3797609613405404,0.1973699559839936,0,PCA
180,0.4601014059354348,0.2455186631220143,0,t-SNE
181,0.5909877201457299,0.0,0,UMAP
182,0.4854118198488749,0.27692517601927,0,PCA
183,0.30372470352742686,0.6562547713684853,0,t-SNE
184,0.7951945354971359,0.7040093365139122,0,UMAP
185,0.4186875539550068,0.686428916671294,0,PCA
186,0.7125850542682328,0.15556336390022846,0,t-SNE
187,0.4724647434835709,0.2064254842394736,0,UMAP
188,0.4261090952098876,0.2377065490087223,0,PCA
189,0.7018123558467074,0.675752320442974,0,t-SNE
190,0.24206103581714286,0.4084413318995896,0,UMAP
191,0.7707942575887664,0.446478858526553,0,PCA
192,0.46712345566862623,0.6521543412598501,1,t-SNE
193,0.6332051954965905,0.6875983786136864,1,UMAP
194,0.40039384349150386,0.6343151396876278,1,PCA
195,0.49612215513659386,0.21950407425755503,0,t-SNE
196,0.5742408415060597,0.03734741473775993,0,UMAP
197,0.4801273794647466,0.25468114260894575,0,PCA
198,0.30373561681749384,0.42255355487495183,0,t-SNE
199,0.9813549024062411,0.45593835357175183,0,UMAP
200,0.35251600655236903,0.7209779851394009,0,PCA
201,0.34838926481482685,0.9789199620073381,1,t-SNE
202,0.1466378397671832,0.6527916649774916,1,UMAP
203,0.7739962137695879,0.5596097299384106,1,PCA
204,0.7134516169486431,0.6542840562379948,0,t-SNE
205,0.2555071903208037,0.4526793290984709,0,UMAP
206,0.6585688329399363,0.5238636550956992,0,PCA
207,0.6465195311593649,0.41381691776968105,1,t-SNE
208,0.3647974802445042,0.5235522744438952,1,UMAP
209,0.5787706737959384,0.2599678208130652,1,PCA
210,0.12133507401891541,0.73221381696213,1,t-SNE
211,0.8529467475183472,0.7341714654885844,1,UMAP
212,0.5141240230928157,0.7130450661612675,1,PCA
213,0.5338150902427073,0.29553595517399917,0,t-SNE
214,0.5755671934590817,0.09131756388045809,0,UMAP
215,0.6405627044889244,0.47311936318821274,0,PCA
216,0.960220773011111,0.7301110561231651,1,t-SNE
217,0.9201707620830253,0.30657873764608,1,UMAP
218,0.46134459899466956,0.5706182314376556,1,PCA
219,0.4326571059444644,0.9681122394014254,1,t-SNE
220,0.06509604788403364,0.6406829666650639,1,UMAP
221,0.7942149512545553,0.5996709227195183,1,PCA
222,0.6291186341533501,0.3331521040662981,1,t-SNE
223,0.5061323350763407,0.25190597513034785,1,UMAP
224,0.4418803328184659,0.11354224296984322,1,PCA
225,0.442135849963329,0.47588650178112785,0,t-SNE
226,0.9233929271359482,0.34536889714611113,0,UMAP
227,0.36394100576134336,0.7082217514662388,0,PCA
228,0.5028414914627408,0.33109849862064944,0,t-SNE
229,0.5865881391320457,0.1757324565586348,0,UMAP
230,0.4510388860972309,0.24584744141708054,0,PCA
231,0.40631178909108473,0.35394551140493846,0,t-SNE
232,0.6601187146052179,0.14356639073161226,0,UMAP
233,0.4527881864105152,0.21975379099440828,0,PCA
234,0.47607160323490794,0.5830191790740907,0,t-SNE
235,0.6483088757260672,0.61396277143404,0,UMAP
236,0.20357279879568263,0.5117042372267462,0,PCA
237,0.2517131374328174,0.5069487681028942,0,t-SNE
238,0.8734965099396788,0.3528995033440838,0,UMAP
239,0.15420363444518426,0.5022912705474586,0,PCA
240,0.3665465121338467,0.6828171355151879,0,t-SNE
241,0.7183541401703533,0.9818985943816216,0,UMAP
242,0.5101696861286695,0.5627339559608081,0,PCA
243,0.5601597190843218,0.23138237893852576,0,t-SNE
244,0.5128331156205519,0.08904352145316108,0,UMAP
245,0.632321241253969,0.4161712868552748,0,PCA
246,0.4544995370392557,0.17424600442909743,0,t-SNE
247,0.6288987165006225,0.2341908190982297,0,UMAP
248,0.4585305487736518,0.2797127873406837,0,PCA
249,0.38942503853221755,0.4109615745509665,0,t-SNE
250,0.9742745189253399,0.38231305579932234,0,UMAP
251,0.32414070849202764,0.488175558589416,0,PCA
252,0.20630549971457002,0.6569135529214105,1,t-SNE
253,0.8072761905060205,0.8637753557098675,1,UMAP
254,0.4910047332338701,0.8169199208886435,1,PCA
255,0.1752990632933339,0.5706457452342083,1,t-SNE
256,0.8904739874335653,0.6010737591859456,1,UMAP
257,0.35412819373405735,0.7552225112005868,1,PCA
258,0.7091335602127257,0.5932403613392473,1,t-SNE
259,0.4193097329704988,0.6313345696634365,1,UMAP
260,0.7187400841653868,0.34811512107603576,1,PCA
261,0.6049939879634003,0.19904121423073778,0,t-SNE
262,0.5339157066542443,0.3426506113639425,0,UMAP
263,0.6165133900312493,0.4481474402950568,0,PCA
264,0.11161270859271177,0.6496931812027072,1,t-SNE
265,0.8775392528445055,0.8696479087971004,1,UMAP
266,0.5817217489636024,0.9805913080592868,1,PCA
267,0.19812549059390644,0.4971474557024777,0,t-SNE
268,0.7052748273626558,0.3328111629009553,0,UMAP
269,0.2657492783489127,0.4795516303759725,0,PCA
270,0.8143592183446142,0.5212944300750061,1,t-SNE
271,0.41298090656239966,0.5078945470496221,1,UMAP
272,0.724928693144688,0.42592061604257114,1,PCA
273,0.34976222787889155,0.6626337768148268,1,t-SNE
274,0.7015709013570164,1.0,1,UMAP
275,0.41023217751537044,0.7119751817372051,1,PCA
276,0.40323864219502137,0.7396642916887377,0,t-SNE
277,0.7009804684245766,0.856184958526587,0,UMAP
278,0.3860202214374033,0.5072323931302556,0,PCA
279,0.8155571180012775,0.7817095168474777,1,t-SNE
280,0.1337000240959915,0.35571964928845157,1,UMAP
281,0.5431323087839524,0.2535795296886494,1,PCA
282,0.5095004186136411,0.2770520063638807,0,t-SNE
283,0.5588118943297546,0.012452762483900814,0,UMAP
284,0.5574257732076099,0.5593378609492242,0,PCA
285,0.885130338609498,0.4311823542995697,1,t-SNE
286,0.3915519179191549,0.17667444846593783,1,UMAP
287,0.7497602277249116,0.4716115838241276,1,PCA
288,0.18065421472923104,0.6996290933007812,1,t-SNE
289,0.8084849733581722,0.8790631962370539,1,UMAP
290,0.5828932602011628,0.9008194433486028,1,PCA
291,0.4405660977410391,0.4034955103614162,1,t-SNE
292,0.8637030492306651,0.24575591747903403,1,UMAP
293,0.24809222794294908,0.5529855203349456,1,PCA
294,0.972556871408371,0.615624686045538,0,t-SNE
295,0.6219641368621903,0.7670285521938821,0,UMAP
296,0.328095596496659,0.5183691690205887,0,PCA
297,0.2024960734694075,0.8387361736461693,0,t-SNE
298,0.34522043190734153,0.2262083872580305,0,UMAP
299,0.43086151972984443,0.30215176467284166,0,PCA
300,0.5359008631510911,0.23762885282592183,0,t-SNE
301,0.5413511125049935,0.07074996565170177,0,UMAP
302,0.5841444026625409,0.3767793839140169,0,PCA
303,0.4510941130818984,0.441365568934704,0,t-SNE
304,0.8749829646798702,0.298079351176518,0,UMAP
305,0.3058563370439028,0.4714445464832444,0,PCA
306,0.6182415358776072,0.1892834144928942,0,t-SNE
307,0.5371113165241521,0.36237335680075117,0,UMAP
308,0.5042818418122403,0.323611901045328,0,PCA
309,0.3834288024785126,0.3337268229257544,0,t-SNE
310,0.6923581593767412,0.10727613283173165,0,UMAP
311,0.513377140560276,0.5149227095975246,0,PCA
312,0.4490978054275208,0.5897818770085165,0,t-SNE
313,0.6381302059861715,0.5848982545556627,0,UMAP
314,0.23795735436829019,0.5837601898726696,0,PCA
315,0.36816795420555737,0.9465704322218736,1,t-SNE
316,0.13009082292480806,0.6308946449934614,1,UMAP
317,0.8371331916408343,0.634583083039503,1,PCA
318,0.22169843438415188,0.8210374648170325,0,t-SNE
319,0.33833589857536095,0.20080153718715843,0,UMAP
320,0.4091093577594608,0.31818184507667113,0,PCA
321,0.6825398651810104,0.5315241120829154,1,t-SNE
322,0.4493528598360358,0.6470952391264769,1,UMAP
323,0.5367413039243171,0.18879490802706123,1,PCA
324,0.367288959864288,0.7104008312859313,0,t-SNE
325,0.729465827400321,0.9270543004972425,0,UMAP
326,0.33414643514751013,0.6343355893768323,0,PCA
327,0.8919282744413451,0.6827109983111838,0,t-SNE
328,0.26629637960593266,0.21017817999745747,0,UMAP
329,0.6452820672249615,0.28113346464517697,0,PCA
330,0.387509803574539,0.6946193306636625,0,t-SNE
331,0.7120275607392785,0.9807916877243538,0,UMAP
332,0.4499527730787367,0.7011678731824897,0,PCA
333,0.4745579061780657,0.7334111215144137,0,t-SNE
334,0.65171774414265,0.8026051652973515,0,UMAP
335,0.2529205069121463,0.536511114364241,0,PCA
336,0.1710366643367583,0.3829340121269968,0,t-SNE
337,0.7405216806557442,0.362936878119434,0,UMAP
338,0.30009429578926855,0.5190108161634805,0,PCA
339,0.6656927346099953,0.5118358640580243,1,t-SNE
340,0.36689538509617137,0.6027701529195356,1,UMAP
341,0.6222597209391797,0.3349468065368563,1,PCA
342,0.1655803514468484,0.43100344514456673,1,t-SNE
343,0.793899278074653,0.4957701119143826,1,UMAP
344,0.3963630945455165,0.5695929104775528,1,PCA
345,0.8683745238068916,0.7297564275271217,1,t-SNE
346,0.3007169865368967,0.2149525532109816,1,UMAP
347,0.5669340789617541,0.23457374430395117,1,PCA
348,0.34214521404069737,0.8804523724163,1,t-SNE
349,0.17480000641977222,0.5371604952599885,1,UMAP
350,0.7429588204389825,0.5758020408555845,1,PCA
351,0.7318053272134133,0.3266156619433833,1,t-SNE
352,0.2956884562270321,0.6684505547507225,1,UMAP
353,0.6960724276642687,0.44753206278401386,1,PCA
354,0.4342027955483836,0.3319146217924469,0,t-SNE
355,0.6577572098428353,0.09780506908456277,0,UMAP
356,0.556306496797089,0.35336735172829803,0,PCA
357,0.5025863184268329,0.6750352051476154,0,t-SNE
358,0.6255362856092096,0.743863213586901,0,UMAP
359,0.2787560862047346,0.4721343998482905,0,PCA
360,0.5750013368780332,0.5417337012693034,1,t-SNE
361,0.5411722395158123,0.5529614098590945,1,UMAP
362,0.6192267712178604,0.3163901596255358,1,PCA
363,0.27173541857520733,0.44786791702890694,0,t-SNE
364,0.93539537053054,0.4758872085399589,0,UMAP
365,0.24824842581066345,0.6377325612247386,0,PCA
366,0.7968309561261541,0.7362295612212575,0,t-SNE
367,0.13516594396282156,0.2909811141852955,0,UMAP
368,0.5509708964597454,0.2575483334158245,0,PCA
369,0.4015512933411232,0.5765517778874157,0,t-SNE
370,0.6540412999597326,0.5676288440296846,0,UMAP
371,0.10909638195241117,0.45824560090871613,0,PCA
372,0.46466086583386246,0.11339716197418204,0,t-SNE
373,0.6714797028012007,0.2163405409829695,0,UMAP
374,0.4679431951018742,0.2969335723405665,0,PCA
375,0.5506470756581865,0.6546351148892722,0,t-SNE
376,0.5324964796508824,0.5592358778243864,0,UMAP
377,0.4519830323560189,0.3525258761979033,0,PCA
378,0.36470596203949657,0.5272961158599592,0,t-SNE
379,0.827714875093441,0.4411981365956578,0,UMAP
380,0.24617509483470396,0.41965991687594706,0,PCA
381,0.5888044542925552,0.6837685152333557,1,t-SNE
382,0.5569577978335987,0.7189623180168327,1,UMAP
383,0.2749250484176746,0.26984210281636567,1,PCA
384,0.6775116498185239,0.9214988579979058,1,t-SNE
385,0.8640232548050043,0.4536029017699831,1,UMAP
386,0.47095942519748746,0.6030041631304386,1,PCA
387,0.21324322055744993,0.5863719354770296,1,t-SNE
388,0.6795744942732783,0.5758149246632691,1,UMAP
389,0.2735805620537664,0.6254018590102974,1,PCA
390,0.20843833618636787,0.6534418238843585,1,t-SNE
391,0.8088169812360736,0.8524279396130183,1,UMAP
392,0.438996221634973,0.755870800236108,1,PCA
393,0.4678574011157463,0.9737462882080203,1,t-SNE
394,0.07415034393898544,0.6767333095480794,1,UMAP
395,0.9183644159458215,0.6551724855500707,1,PCA
396,0.4954400885938515,0.13307444403708113,0,t-SNE
397,0.6368458883912214,0.2510463154187548,0,UMAP
398,0.5270463200910561,0.33508456103748097,0,PCA
399,0.49766116739357086,0.2416813949772525,0,t-SNE
400,0.5722702199589641,0.02342018348741981,0,UMAP
401,0.5688877304460975,0.36787839987590154,0,PCA
402,0.5887768270615051,0.46823180614616905,1,t-SNE
403,0.1527090298323763,0.5518857264889051,1,UMAP
404,0.6954544521296012,0.50819816601009,1,PCA
405,0.25938470585907497,0.8562411337570006,1,t-SNE
406,0.29770886306809663,0.11437086480332792,1,UMAP
407,0.5406220855694841,0.33760972747747203,1,PCA
408,0.3674134306824114,0.6629250758581577,0,t-SNE
409,0.7020423579908535,0.9878263515279677,0,UMAP
410,0.4287362819490869,0.5269794067573401,0,PCA
411,0.46483262263299635,0.2814489108795609,0,t-SNE
412,0.587697328699522,0.1211761107662025,0,UMAP
413,0.3437219644871077,0.3470077771790685,0,PCA
414,0.7817309246721541,0.6897395013416655,0,t-SNE
415,0.16797849838179638,0.39246073139637966,0,UMAP
416,0.6732843459658759,0.34042777082327125,0,PCA
417,0.4487844694487427,0.8135912782489307,1,t-SNE
418,0.933186796386239,0.7440758015215398,1,UMAP
419,0.5050430456174466,0.8994291872724511,1,PCA
420,0.991138313567388,0.44764799575696224,1,t-SNE
421,0.3809102574285543,0.09996187218191288,1,UMAP
422,0.7768436786747303,0.4839891191956142,1,PCA
423,0.11920439648058734,0.5036128791608763,0,t-SNE
424,0.8161080358355612,0.5296570529641191,0,UMAP
425,0.1303995814617968,0.5157016027659176,0,PCA
426,0.7116777565464201,0.20542949308389746,1,t-SNE
427,0.4653710143209492,0.25169721186954874,1,UMAP
428,0.6117160406373778,0.37340986941218,1,PCA
429,0.8285351313753722,0.5873223012463882,0,t-SNE
430,0.4986844914133759,0.38699833713642867,0,UMAP
431,0.43124414209687506,0.10852710668219323,0,PCA
432,0.47302084637688974,0.20602588509915198,0,t-SNE
433,0.5914308058575423,0.1235846314975263,0,UMAP
434,0.522628018470799,0.3463638599799159,0,PCA
435,0.49914294437440304,0.6659992207803401,0,t-SNE
436,0.6342270480177061,0.7277039889680581,0,UMAP
437,0.31550792558718843,0.5242825364627107,0,PCA
438,0.7720500297482054,0.6931970773432548,0,t-SNE
439,0.18547058044844605,0.42172764527541867,0,UMAP
440,0.657651736404011,0.3330582925676734,0,PCA
441,0.8834553146560125,0.5720190570411268,0,t-SNE
442,0.40932518842746457,0.44622022170643993,0,UMAP
443,0.5229677510083538,0.31971103655515454,0,PCA
444,0.6106404886572719,0.3765080481764258,0,t-SNE
445,0.5323492686106809,0.5132376812285151,0,UMAP
446,0.357271904057635,0.10092184620837996,0,PCA
447,0.6491999300980047,0.36850879478073234,0,t-SNE
448,0.4691122083697602,0.4965489773470403,0,UMAP
449,0.5429245113096075,0.2739397834098194,0,PCA
450,0.14256604948531737,0.3844290373984034,0,t-SNE
451,0.7635189230815619,0.3962574902582361,0,UMAP
452,0.22337012302082865,0.6631220803409005,0,PCA
453,0.2550806466038956,0.29121332240859826,1,t-SNE
454,0.9420697093754242,0.3378047071376381,1,UMAP
455,0.4144510881590989,0.7313694396217458,1,PCA
456,0.6694031820591585,0.12064060102829621,0,t-SNE
457,0.6794501161511222,0.39041598163054986,0,UMAP
458,0.26666668857512127,0.44801224149539765,0,PCA
459,0.7115827160246624,0.20559782971017038,1,t-SNE
460,0.46339342487540425,0.24891526348600568,1,UMAP
461,0.6431834396357032,0.403313972616276,1,PCA
462,0.39312967346819283,0.45554961433189606,0,t-SNE
463,0.933281396388638,0.4469309538494245,0,UMAP
464,0.20140769486043197,0.5467771999511496,0,PCA
465,0.11886565744672378,0.6624002200437908,1,t-SNE
466,0.8790832211178254,0.8879011836969878,1,UMAP
467,0.6608620891816339,1.0,1,PCA
468,0.8178263231498261,0.5698415663265742,1,t-SNE
469,0.513563133489353,0.42317883069719797,1,UMAP
470,0.4536139594195276,0.13872743404716215,1,PCA
471,1.0,0.5750430273402002,1,t-SNE
472,0.701084782630677,0.7475769160015431,1,UMAP
473,0.2873825042703636,0.5212240631882523,1,PCA
474,0.49169546890516597,0.07361733081862765,0,t-SNE
475,0.5489983697046852,0.33189499368926584,0,UMAP
476,0.41842702558420775,0.21158827517646583,0,PCA
477,0.39252024925385126,0.9734180645288852,1,t-SNE
478,0.09125984835560604,0.6309117051400094,1,UMAP
479,0.8628817424933397,0.5966328582070666,1,PCA
480,0.9383675739390823,0.41458813145880113,1,t-SNE
481,0.393546507221177,0.11996401775464116,1,UMAP
482,0.5594742011363192,0.7029614308150715,1,PCA
483,0.609532244050964,0.39709668010346,0,t-SNE
484,0.5673366301025629,0.5761965426164518,0,UMAP
485,0.263223216446562,0.4006148971384156,0,PCA
486,0.5836649411647925,0.8210603209131082,1,t-SNE
487,0.2424619226195358,0.05900814990382386,1,UMAP
488,0.5413255825910116,0.3885646799957462,1,PCA
489,0.7222261631325242,0.4214172139948257,0,t-SNE
490,0.31836517532418407,0.5606840768263821,0,UMAP
491,0.6720308567088962,0.29919892134990445,0,PCA
492,0.30385273302709376,0.4541398135703022,0,t-SNE
493,0.9393569499016385,0.5647916737042752,0,UMAP
494,0.25295474897477466,0.6463429537246801,0,PCA
495,0.6779565680473766,0.573527451121964,1,t-SNE
496,0.4205829291640153,0.6357232923629325,1,UMAP
497,0.5318239613485464,0.25163409977594386,1,PCA
498,0.35584163032027044,0.9480080848898222,1,t-SNE
499,0.14294908653064262,0.638765229153802,1,UMAP
500,0.8056657926425089,0.604678979835407,1,PCA
501,0.6647246308828743,0.08777340812783058,1,t-SNE
502,0.7075130434462881,0.40599983537137413,1,UMAP
503,0.2909225007574161,0.6710089540323376,1,PCA
504,0.6438961897481408,0.4437338470561306,1,t-SNE
505,0.31804028287352637,0.6196686751442482,1,UMAP
506,0.7124973891809577,0.4277505126390989,1,PCA
507,0.7692705096663044,0.48767321308632755,1,t-SNE
508,0.29898599714559015,0.3870218708396334,1,UMAP
509,0.6876148799281687,0.3288451685482025,1,PCA
510,0.5980865218447768,0.5585280753606046,1,t-SNE
511,0.5460211932376295,0.4955096138485901,1,UMAP
512,0.5925476800172328,0.3343429176398498,1,PCA
513,0.5214150438208928,0.23373632447105464,0,t-SNE
514,0.575796067361239,0.060003790070712215,0,UMAP
515,0.5917219070082205,0.41536927458709594,0,PCA
516,0.7597110132320795,0.8269679457828052,1,t-SNE
517,0.11359642279441984,0.42346831670591967,1,UMAP
518,0.5552637067693701,0.34758542900098166,1,PCA
519,0.7087449284636209,0.5764986063062377,1,t-SNE
520,0.4165789068935678,0.6320837050189074,1,UMAP
